CD_NOM,GROUPTAXA,NOM_VALIDE
119050,Angiospermes,Rubus divaricatus
119051,Angiospermes,Rubus divergens
119052,Angiospermes,Rubus divexiramus
119053,Angiospermes,Rubus doranus
119054,Angiospermes,Rubus drymophilus
966556,Angiospermes,Rubus dubiensis
119056,Angiospermes,Rubus dumnoniensis
119058,Angiospermes,Rubus echinatus
717471,Angiospermes,Rubus echinophora
717472,Angiospermes,Rubus echinosepalus
788904,Angiospermes,Rubus edeesii
119061,Angiospermes,Rubus egregius
119062,Angiospermes,Rubus elatior
119063,Angiospermes,Rubus elegans
119065,Angiospermes,Rubus elegantispinosus
119066,Angiospermes,Rubus elongatifolius
810939,Angiospermes,Rubus elongatispinus
810882,Angiospermes,Rubus emergens
810954,Angiospermes,Rubus emollitus
119069,Angiospermes,Rubus erinaceus
119070,Angiospermes,Rubus eriostachys
788905,Angiospermes,Rubus erubescens
119071,Angiospermes,Rubus erythradenes
119072,Angiospermes,Rubus erythrinus
119074,Angiospermes,Rubus euryanthemus
119075,Angiospermes,Rubus evagatus
119077,Angiospermes,Rubus excultus
119078,Angiospermes,Rubus exilis
119079,Angiospermes,Rubus expolitus
810915,Angiospermes,Rubus fabrimontanus
119081,Angiospermes,Rubus fagicola
119082,Angiospermes,Rubus falcifer
810932,Angiospermes,Rubus fasciculatiformis
717473,Angiospermes,Rubus fasciculatus
119085,Angiospermes,Rubus ferocior
630573,Angiospermes,Rubus ferrugineus
611523,Angiospermes,Rubus fissipetalus
119088,Angiospermes,Rubus fissurarum
788906,Angiospermes,Rubus flaccidifolius
717474,Angiospermes,Rubus flaccidus
119091,Angiospermes,Rubus flaviramus
119092,Angiospermes,Rubus flexuosus
810883,Angiospermes,Rubus foersteri
119093,Angiospermes,Rubus foliosus
966591,Angiospermes,Rubus fonsmatronae
119094,Angiospermes,Rubus fragariiflorus
611512,Angiospermes,Rubus frederici
119097,Angiospermes,Rubus fruticosus
119098,Angiospermes,Rubus furvus
119099,Angiospermes,Rubus fuscater
119100,Angiospermes,Rubus fuscus
119101,Angiospermes,Rubus garumnicus
119103,Angiospermes,Rubus geniculatus
119106,Angiospermes,Rubus glabellus
119108,Angiospermes,Rubus glandulosus
119109,Angiospermes,Rubus glaucellus
119110,Angiospermes,Rubus godronii
119111,Angiospermes,Rubus goniophorus
119112,Angiospermes,Rubus goniophyllus
119113,Angiospermes,Rubus grabowskii
611502,Angiospermes,Rubus gracilicaulis
119114,Angiospermes,Rubus gracilis
119115,Angiospermes,Rubus granulatus
119116,Angiospermes,Rubus gratiflorens
119117,Angiospermes,Rubus gratiosus
119118,Angiospermes,Rubus gratus
119120,Angiospermes,Rubus gremlii
810933,Angiospermes,Rubus griesiae
119121,Angiospermes,Rubus guentheri
966594,Angiospermes,Rubus gymnocarpus
788881,Angiospermes,Rubus gymnostachys
717477,Angiospermes,Rubus hadracanthos
810934,Angiospermes,Rubus halsteadensis
966596,Angiospermes,Rubus hebecarpos
119123,Angiospermes,Rubus hebecaulis
717478,Angiospermes,Rubus hebes
119124,Angiospermes,Rubus hebetatus
119126,Angiospermes,Rubus hemistemon
119127,Angiospermes,Rubus henriquesii
119128,Angiospermes,Rubus hercynicus
717479,Angiospermes,Rubus hilsianus
810966,Angiospermes,Rubus hindii
119130,Angiospermes,Rubus hirtus
119132,Angiospermes,Rubus hispidissimus
966595,Angiospermes,Rubus holandrei
119135,Angiospermes,Rubus holerythros
717480,Angiospermes,Rubus holosericeus
810884,Angiospermes,Rubus horrefactus
119136,Angiospermes,Rubus horridicaulis
119137,Angiospermes,Rubus horridulus
717481,Angiospermes,Rubus horridus
119138,Angiospermes,Rubus humifusus
119139,Angiospermes,Rubus humiliformis
119141,Angiospermes,Rubus humorosus
119142,Angiospermes,Rubus hylonomus
119143,Angiospermes,Rubus hylophilus
119144,Angiospermes,Rubus hypochlous
119147,Angiospermes,Rubus hypomalacus
717482,Angiospermes,Rubus hystricopsis
119149,Angiospermes,Rubus idaeus
718404,Angiospermes,Rubus idaeus subsp. idaeus
762177,Angiospermes,Rubus idaeus subsp. strigosus
717483,Angiospermes,Rubus ignoratus
810916,Angiospermes,Rubus imbellis
162458,Angiospermes,Rubus imbricatus
119150,Angiospermes,Rubus impolitus
119151,Angiospermes,Rubus inaequabilis
119152,Angiospermes,Rubus incanescens
966598,Angiospermes,Rubus incarnatus
810885,Angiospermes,Rubus incisior
119153,Angiospermes,Rubus incultus
717484,Angiospermes,Rubus indutus
119154,Angiospermes,Rubus infestus
119155,Angiospermes,Rubus inocapatus
620524,Angiospermes,Rubus inopacatus
119156,Angiospermes,Rubus insectifolius
119157,Angiospermes,Rubus insericatus
119158,Angiospermes,Rubus insolatus
119159,Angiospermes,Rubus integribasis
810943,Angiospermes,Rubus intensior
119160,Angiospermes,Rubus interruptus
717485,Angiospermes,Rubus intricatus
119161,Angiospermes,Rubus irrufatus
611521,Angiospermes,Rubus istricus
119162,Angiospermes,Rubus iuvenis
119394,Angiospermes,Rubus x areschougii
160326,Angiospermes,Rubus x bertolonii
119024,Angiospermes,Rubus x collinus
931010,Angiospermes,Rubus x idaeoides
119396,Angiospermes,Rubus x loganobaccus
611507,Angiospermes,Rubus x uncinellus
119163,Angiospermes,Rubus jactabundus
119166,Angiospermes,Rubus kaltenbachii
119168,Angiospermes,Rubus koehleri
119169,Angiospermes,Rubus laceratus
119170,Angiospermes,Rubus lacertosus
119171,Angiospermes,Rubus laciniatus
810935,Angiospermes,Rubus lainzii
717486,Angiospermes,Rubus lamprocaulos
119175,Angiospermes,Rubus lanatus
119176,Angiospermes,Rubus lasiothyrsus
717487,Angiospermes,Rubus leightonii
717488,Angiospermes,Rubus leiningeri
119177,Angiospermes,Rubus lejeunei
119179,Angiospermes,Rubus leptadenes
119180,Angiospermes,Rubus leptobelus
969011,Angiospermes,Rubus leptothyrsos
119182,Angiospermes,Rubus lespinassei
119183,Angiospermes,Rubus leucadenes
119184,Angiospermes,Rubus leucandrus
717489,Angiospermes,Rubus leucophaeus
119186,Angiospermes,Rubus leucostachys
119187,Angiospermes,Rubus leucotrichus
810949,Angiospermes,Rubus limitis
119191,Angiospermes,Rubus lindenbergii
119192,Angiospermes,Rubus lindleianus
119193,Angiospermes,Rubus linkianus
810950,Angiospermes,Rubus lobatidens
717490,Angiospermes,Rubus loehrii
119195,Angiospermes,Rubus longicuspis
119198,Angiospermes,Rubus longisepalus
119201,Angiospermes,Rubus macrophyllus
119202,Angiospermes,Rubus macrostachys
119205,Angiospermes,Rubus majusculus
810936,Angiospermes,Rubus martrinii
119207,Angiospermes,Rubus melanoxylon
119208,Angiospermes,Rubus menkei
119210,Angiospermes,Rubus mercieri
119211,Angiospermes,Rubus micans
119213,Angiospermes,Rubus microstachys
119214,Angiospermes,Rubus minutidentatus
119216,Angiospermes,Rubus minutiflorus
119217,Angiospermes,Rubus miostylis
810951,Angiospermes,Rubus mollis
119220,Angiospermes,Rubus montanus
717491,Angiospermes,Rubus morifolius
717492,Angiospermes,Rubus morvennicus
717493,Angiospermes,Rubus mougeotii
119223,Angiospermes,Rubus mucronipetalus
119224,Angiospermes,Rubus mucronulatus
119225,Angiospermes,Rubus muelleri
119226,Angiospermes,Rubus muenteri
119227,Angiospermes,Rubus mulsantii
119228,Angiospermes,Rubus multifidus
966599,Angiospermes,Rubus muricatus
810886,Angiospermes,Rubus muricola
119229,Angiospermes,Rubus myricae
611504,Angiospermes,Rubus napaeus
119230,Angiospermes,Rubus napophiloides
810944,Angiospermes,Rubus neanias
717495,Angiospermes,Rubus negatus
717496,Angiospermes,Rubus nemophilus
119232,Angiospermes,Rubus nemoralis
119233,Angiospermes,Rubus nemorensis
810967,Angiospermes,Rubus nemorosoides
119234,Angiospermes,Rubus nemorosus
119235,Angiospermes,Rubus nessensis
611518,Angiospermes,Rubus neurophanes
119236,Angiospermes,Rubus nigricatus
966600,Angiospermes,Rubus ninckii
119237,Angiospermes,Rubus nitidiformis
611514,Angiospermes,Rubus nobilissimus
966602,Angiospermes,Rubus oblongifrons
119240,Angiospermes,Rubus obscurus
611508,Angiospermes,Rubus obtusangulus
717497,Angiospermes,Rubus obvallatus
810923,Angiospermes,Rubus occidentalis
611520,Angiospermes,Rubus odoratus
119244,Angiospermes,Rubus offensus
119245,Angiospermes,Rubus oigocladus
119246,Angiospermes,Rubus oliganthus
119247,Angiospermes,Rubus omalus
119248,Angiospermes,Rubus opaciformis
119250,Angiospermes,Rubus opacus
810942,Angiospermes,Rubus opertus
119251,Angiospermes,Rubus orbifolius
119252,Angiospermes,Rubus oreades
810887,Angiospermes,Rubus orthostachyoides
717499,Angiospermes,Rubus orthostachys
788863,Angiospermes,Rubus pallidicaulis
119253,Angiospermes,Rubus pallidus
717500,Angiospermes,Rubus pannosus
119254,Angiospermes,Rubus papulosus
810888,Angiospermes,Rubus parahebecarpus
717501,Angiospermes,Rubus parthenocissus
810889,Angiospermes,Rubus parviflorus
119255,Angiospermes,Rubus parvulipetalus
810947,Angiospermes,Rubus pauciglandulosus
119257,Angiospermes,Rubus pedatifolius
119258,Angiospermes,Rubus pedemontanus
119259,Angiospermes,Rubus pendulinus
119260,Angiospermes,Rubus pentaphyllus
119261,Angiospermes,Rubus peratticus
810938,Angiospermes,Rubus percrispus
717502,Angiospermes,Rubus pericrispatus
810869,Angiospermes,Rubus pervagus
810962,Angiospermes,Rubus phoenicacanthus
119263,Angiospermes,Rubus phoenicolasius
810965,Angiospermes,Rubus phyllanthoides
119264,Angiospermes,Rubus phyllostachys
717503,Angiospermes,Rubus picearum
810922,Angiospermes,Rubus pictorum
119265,Angiospermes,Rubus pierratii
119267,Angiospermes,Rubus pilifer
119268,Angiospermes,Rubus pilocarpus
810945,Angiospermes,Rubus placidus
788792,Angiospermes,Rubus platyacanthus
119270,Angiospermes,Rubus plinthostylus
119273,Angiospermes,Rubus podophylloides
119274,Angiospermes,Rubus podophyllos
788907,Angiospermes,Rubus polyanthemus
162290,Angiospermes,Rubus polyoplon
119275,Angiospermes,Rubus posoniensis
119278,Angiospermes,Rubus praedatus
119279,Angiospermes,Rubus praeruptorum
966551,Angiospermes,Rubus praestans
119281,Angiospermes,Rubus prei
119282,Angiospermes,Rubus prionatus
119283,Angiospermes,Rubus prionodontus
119284,Angiospermes,Rubus procerus
788908,Angiospermes,Rubus proiectus
119285,Angiospermes,Rubus prolongatus
119286,Angiospermes,Rubus promachonicus
611511,Angiospermes,Rubus propinquus
611499,Angiospermes,Rubus pruinosus
119287,Angiospermes,Rubus pseudo-gravetii
810963,Angiospermes,Rubus pseudopsis
119290,Angiospermes,Rubus pulcher
119291,Angiospermes,Rubus pullatifolius
119292,Angiospermes,Rubus puripulvis
119293,Angiospermes,Rubus purpuratus
611513,Angiospermes,Rubus pydarensiformis
119294,Angiospermes,Rubus pyramidalis
119295,Angiospermes,Rubus pyrenaicus
119296,Angiospermes,Rubus querceticola
119297,Angiospermes,Rubus questieri
717505,Angiospermes,Rubus quineyi
119298,Angiospermes,Rubus radula
966610,Angiospermes,Rubus raduloides
119299,Angiospermes,Rubus reuteri
119300,Angiospermes,Rubus rhamnifolius
119301,Angiospermes,Rubus rhombicus
119302,Angiospermes,Rubus rhombifolius
119304,Angiospermes,Rubus rivularis
119305,Angiospermes,Rubus roetensis
119306,Angiospermes,Rubus rosaceus
119307,Angiospermes,Rubus rosellus
717506,Angiospermes,Rubus rotundifoliatus
966557,Angiospermes,Rubus royeri
119311,Angiospermes,Rubus rubiginosus
119312,Angiospermes,Rubus rudis
119313,Angiospermes,Rubus rufescens
620516,Angiospermes,Rubus saltuum
119317,Angiospermes,Rubus sampaioanus
810890,Angiospermes,Rubus sanctae-hildegardis
119318,Angiospermes,Rubus saxatilis
717507,Angiospermes,Rubus saxicola
119319,Angiospermes,Rubus saxigenus
119320,Angiospermes,Rubus scaber
717508,Angiospermes,Rubus scabrosus
119321,Angiospermes,Rubus schlechtendalii
119322,Angiospermes,Rubus schleicheri
119323,Angiospermes,Rubus schmidelyanus
119325,Angiospermes,Rubus schummelii
119327,Angiospermes,Rubus sciocharis
810952,Angiospermes,Rubus scissoides
119328,Angiospermes,Rubus scissus
119331,Angiospermes,Rubus semibracteosus
119332,Angiospermes,Rubus semicarpinifolius
611519,Angiospermes,Rubus sempernitens
611516,Angiospermes,Rubus senticosus
119335,Angiospermes,Rubus serrulatifolius
119336,Angiospermes,Rubus setiger
119337,Angiospermes,Rubus silvaticus
717510,Angiospermes,Rubus slesvicensis
119340,Angiospermes,Rubus spectabilis
717511,Angiospermes,Rubus spina-curva
119342,Angiospermes,Rubus spinulatus
119343,Angiospermes,Rubus spissifolius
119344,Angiospermes,Rubus splendidiflorus
119345,Angiospermes,Rubus sprengelii
119346,Angiospermes,Rubus status
620523,Angiospermes,Rubus stereacanthos
119348,Angiospermes,Rubus suavifolius
788909,Angiospermes,Rubus subinermoides
717513,Angiospermes,Rubus subopacus
717514,Angiospermes,Rubus subtercanens
810911,Angiospermes,Rubus suevicola
119354,Angiospermes,Rubus sulcatus
810897,Angiospermes,Rubus tarnensis
717515,Angiospermes,Rubus tauni
119358,Angiospermes,Rubus tenuidentatus
119359,Angiospermes,Rubus tereticaulis
119360,Angiospermes,Rubus thelybatos
119362,Angiospermes,Rubus thyrsiflorus
717864,Angiospermes,Rubus thyrsigeriformis
810891,Angiospermes,Rubus tiliaster
119364,Angiospermes,Rubus timbal-lagravei
119368,Angiospermes,Rubus trachyadenes
119369,Angiospermes,Rubus trachycaulon
119370,Angiospermes,Rubus trachypus
717516,Angiospermes,Rubus transvestitus
620532,Angiospermes,Rubus trichopus
717517,Angiospermes,Rubus tricolor
611509,Angiospermes,Rubus trifoliatus
119371,Angiospermes,Rubus truncifolius
717518,Angiospermes,Rubus tuberculatus
119373,Angiospermes,Rubus ulmifolius
810867,Angiospermes,Rubus umbrosus
119375,Angiospermes,Rubus uncinatus
611500,Angiospermes,Rubus vagus
119377,Angiospermes,Rubus validespinus
119378,Angiospermes,Rubus vallisparsus
810893,Angiospermes,Rubus vandermeijdenii
810892,Angiospermes,Rubus vanwinkelii
966540,Angiospermes,Rubus velutinus
611522,Angiospermes,Rubus venetorum
119379,Angiospermes,Rubus vepallidus
119380,Angiospermes,Rubus vestiferus
119381,Angiospermes,Rubus vestitus
119382,Angiospermes,Rubus vicarius
119383,Angiospermes,Rubus vigoi
119384,Angiospermes,Rubus vigorosus
119385,Angiospermes,Rubus villarsianus
810953,Angiospermes,Rubus vinetorum
966612,Angiospermes,Rubus viscosus
119388,Angiospermes,Rubus vulgaris
717519,Angiospermes,Rubus wahlbergii
717520,Angiospermes,Rubus walteri
810912,Angiospermes,Rubus warrenii
788910,Angiospermes,Rubus wedgwoodiae
119392,Angiospermes,Rubus winteri
192567,Angiospermes,Filipendula
98717,Angiospermes,Filipendula ulmaria
98718,Angiospermes,Filipendula vulgaris
198789,Angiospermes,Ulmus
717889,Angiospermes,Ulmus glabra x Ulmus minor subsp. procera
128169,Angiospermes,Ulmus glabra
128203,Angiospermes,Ulmus x ambigua
128205,Angiospermes,Ulmus x hollandica
128171,Angiospermes,Ulmus laevis
128175,Angiospermes,Ulmus minor
717691,Angiospermes,Ulmus plotii
969345,Angiospermes,Zelkova
985394,Angiospermes,Zelkova carpinifolia
446057,Angiospermes,Boehmeria
631049,Angiospermes,Boehmeria cylindrica
447647,Angiospermes,Boehmeria nivea
629177,Angiospermes,Boehmeria ramiflora
448804,Angiospermes,Pipturus argenteus var. argenteus
448805,Angiospermes,Pipturus argenteus var. tuamotensis
448472,Angiospermes,Pipturus australium
448473,Angiospermes,Pipturus grantii
447661,Angiospermes,Pipturus henryanus
448386,Angiospermes,Pipturus oreophilus
447663,Angiospermes,Pipturus polynesicus
448813,Angiospermes,Pipturus polynesicus var. polynesicus
830223,Angiospermes,Pipturus polynesicus var. neocaledonicus
448451,Angiospermes,Pipturus schaeferi
448385,Angiospermes,Pipturus tooviianus
969182,Angiospermes,Pouzolzia herpetophyton
706697,Angiospermes,Pouzolzia laevigata
732875,Angiospermes,Cecropia granvilleana
732882,Angiospermes,Coussapoa ferruginea
446061,Angiospermes,Elatostema
706243,Angiospermes,Elatostema fagifolium
447650,Angiospermes,Elatostema sessile
822873,Angiospermes,Elatostema yenii
446770,Angiospermes,Haroldiella
448469,Angiospermes,Haroldiella rapaensis
448470,Angiospermes,Haroldiella sykesii
447653,Angiospermes,Pilea bisepala
706651,Angiospermes,Pilea borbonica
706652,Angiospermes,Pilea cadetii
630412,Angiospermes,Pilea corymbosa
630416,Angiospermes,Pilea inaequalis
447656,Angiospermes,Pilea involucrata
706653,Angiospermes,Pilea lucens
707079,Angiospermes,Pilea lucens subsp. triplinervis
448468,Angiospermes,Pilea occulta
448387,Angiospermes,Pilea sancti-johannis
706654,Angiospermes,Pilea sessilifolia
447659,Angiospermes,Pilea solandri
735237,Angiospermes,Pilea tabularis
706655,Angiospermes,Pilea umbellata
706656,Angiospermes,Pilea urticifolia
706207,Angiospermes,Droguetia gaudichaudiana
706208,Angiospermes,Droguetia leptostachys
195840,Angiospermes,Parietaria
112410,Angiospermes,Parietaria judaica
112411,Angiospermes,Parietaria lusitanica
138601,Angiospermes,Parietaria lusitanica subsp. lusitanica
112413,Angiospermes,Parietaria officinalis
197736,Angiospermes,Soleirolia
124147,Angiospermes,Soleirolia soleirolii
453726,Angiospermes,Fleurya
98740,Angiospermes,Fleurya aestuans
193848,Angiospermes,Laportea
706579,Angiospermes,Obetia ficifolia
630854,Angiospermes,Urera caracasana
198831,Angiospermes,Urtica
128263,Angiospermes,Urtica atrovirens
128268,Angiospermes,Urtica dioica
142037,Angiospermes,Urtica dioica subsp. dioica
142038,Angiospermes,Urtica dioica subsp. galeopsifolia
128273,Angiospermes,Urtica gracilis
128277,Angiospermes,Urtica incisa
128300,Angiospermes,Urtica x oblongata
128301,Angiospermes,Urtica x tremolsii
128285,Angiospermes,Urtica membranacea
128291,Angiospermes,Urtica pilulifera
128298,Angiospermes,Urtica urens
194476,Ptéridophytes,Marsilea
611021,Ptéridophytes,Marsilea drummondii
107407,Ptéridophytes,Marsilea quadrifolia
107409,Ptéridophytes,Marsilea strigosa
196282,Ptéridophytes,Pilularia
113547,Ptéridophytes,Pilularia globulifera
113548,Ptéridophytes,Pilularia minuta
189694,Ptéridophytes,Azolla
966805,Ptéridophytes,Azolla cristata
85469,Ptéridophytes,Azolla filiculoides
197346,Ptéridophytes,Salvinia
674681,Ptéridophytes,Salvinia auriculata
446498,Ptéridophytes,Salvinia molesta
120709,Ptéridophytes,Salvinia natans
672356,Angiospermes,Amphorogyne
673513,Angiospermes,Amphorogyne celastroides
673514,Angiospermes,Amphorogyne spicata
673515,Angiospermes,Amphorogyne staufferi
672568,Angiospermes,Daenikera
673516,Angiospermes,Daenikera corallina
838921,Angiospermes,Ombrophytum guayanense
842313,Angiospermes,Helosis antillensis
707073,Angiospermes,Bakerella hoyifolia subsp. bojeri
842160,Angiospermes,Oryctanthus guianensis
842263,Angiospermes,Oryctanthus minor
842243,Angiospermes,Passovia disjectifolia
842152,Angiospermes,Passovia pycnostachya
630502,Angiospermes,Psittacanthus americanus
842119,Angiospermes,Psittacanthus grandifolius
630503,Angiospermes,Psittacanthus martinicensis
842106,Angiospermes,Psittacanthus melinonii
733980,Angiospermes,Psittacanthus redactus
672633,Angiospermes,Hachettea
672850,Angiospermes,Hachettea austrocaledonica
674379,Angiospermes,Olax hypoleuca
674541,Angiospermes,Olax hypoleuca var. hypoleuca
674622,Angiospermes,Olax hypoleuca var. microphylla
807438,Angiospermes,Olax mayottensis
706590,Angiospermes,Olax psittacorum
672596,Angiospermes,Elaphanthera
673517,Angiospermes,Elaphanthera baumannii
671582,Angiospermes,Exocarpos clavatus
671583,Angiospermes,Exocarpos neocaledonicus
674253,Angiospermes,Exocarpos phyllanthoides var. brachystachys
674478,Angiospermes,Exocarpos phyllanthoides var. montanus
672125,Angiospermes,Exocarpos pseudocasuarina
447586,Angiospermes,Exocarpos psilotiformis
671584,Angiospermes,Exocarpos spathulatus
195588,Angiospermes,Osyris
111840,Angiospermes,Osyris alba
830129,Angiospermes,Santalum austrocaledonicum var. glabrum
674458,Angiospermes,Santalum austrocaledonicum var. minutum
674254,Angiospermes,Santalum austrocaledonicum var. pilosulum
447588,Angiospermes,Santalum insulare
448709,Angiospermes,Santalum insulare var. insulare
448786,Angiospermes,Santalum insulare var. alticola
448787,Angiospermes,Santalum insulare var. deckeri
448789,Angiospermes,Santalum insulare var. marchionense
448710,Angiospermes,Santalum insulare var. margaretae
448790,Angiospermes,Santalum insulare var. raiateense
448711,Angiospermes,Santalum insulare var. raivavense
198408,Angiospermes,Thesium
126287,Angiospermes,Thesium alpinum
152117,Angiospermes,Thesium alpinum var. alpinum
152118,Angiospermes,Thesium alpinum var. tenuifolium
126292,Angiospermes,Thesium corsalpinum
126298,Angiospermes,Thesium humifusum
612577,Angiospermes,Thesium humifusum subsp. humifusum
141645,Angiospermes,Thesium humifusum subsp. divaricatum
126299,Angiospermes,Thesium humile
126303,Angiospermes,Thesium kyrnosum
126305,Angiospermes,Thesium linophyllon
718423,Angiospermes,Thesium linophyllon subsp. linophyllon
141648,Angiospermes,Thesium linophyllon subsp. montanum
126310,Angiospermes,Thesium pyrenaicum
141650,Angiospermes,Thesium pyrenaicum subsp. pyrenaicum
189397,Angiospermes,Arceuthobium
892223,Angiospermes,Arceuthobium gambyi
83488,Angiospermes,Arceuthobium oxycedri
980171,Angiospermes,Korthalsella amentacea
447683,Angiospermes,Korthalsella aoraiensis
735290,Angiospermes,Phoradendron granvillei
630386,Angiospermes,Phoradendron mucronatum
630390,Angiospermes,Phoradendron trinervium
198916,Angiospermes,Viscum
129906,Angiospermes,Viscum album
142440,Angiospermes,Viscum album subsp. album
142438,Angiospermes,Viscum album subsp. abietis
142441,Angiospermes,Viscum album subsp. austriacum
706695,Angiospermes,Poupartia borbonica
732489,Angiospermes,Tapirira bethanniana
672893,Angiospermes,Euroschinus aoupiniensis
672894,Angiospermes,Euroschinus elegans
674281,Angiospermes,Euroschinus jaffrei
674502,Angiospermes,Euroschinus obtusifolius
674513,Angiospermes,Euroschinus obtusifolius var. obtusifolius
674567,Angiospermes,Euroschinus obtusifolius var. robustus
674282,Angiospermes,Euroschinus rubromarginatus
672895,Angiospermes,Euroschinus verrucosus
674503,Angiospermes,Euroschinus vieillardii
674607,Angiospermes,Euroschinus vieillardii var. vieillardii
674514,Angiospermes,Euroschinus vieillardii var. glaber
732488,Angiospermes,Loxopterygium sagotii
197442,Angiospermes,Schinus
121504,Angiospermes,Schinus molle
718771,Angiospermes,Schinus molle var. areira
121505,Angiospermes,Schinus terebinthifolia
732492,Angiospermes,Thyrsodium guianense
629396,Angiospermes,Comocladia dodonaea
629397,Angiospermes,Comocladia martinicensis
629398,Angiospermes,Comocladia undulata
191210,Angiospermes,Cotinus
92631,Angiospermes,Cotinus coggygria
196317,Angiospermes,Pistacia
113751,Angiospermes,Pistacia x saportae
113744,Angiospermes,Pistacia lentiscus
985904,Angiospermes,Pistacia lentiscus subsp. lentiscus
113748,Angiospermes,Pistacia terebinthus
113750,Angiospermes,Pistacia vera
197191,Angiospermes,Rhus
117712,Angiospermes,Rhus coriaria
117715,Angiospermes,Rhus glabra
995033,Angiospermes,Rhus x pulvinata
117723,Angiospermes,Rhus typhina
926974,Angiospermes,Toxicodendron
126914,Angiospermes,Toxicodendron radicans
160249,Angiospermes,Toxicodendron vernicifluum
670889,Angiospermes,Semecarpus atra
670890,Angiospermes,Semecarpus balansae
670891,Angiospermes,Semecarpus neocaledonica
672233,Angiospermes,Semecarpus poyaensis
672152,Angiospermes,Semecarpus riparia
672434,Angiospermes,Semecarpus virotii
670854,Angiospermes,Canarium balansae
670855,Angiospermes,Canarium oleiferum
670856,Angiospermes,Canarium trifoliolatum
670857,Angiospermes,Canarium whitei
957007,Angiospermes,Dacryodes decidua
957008,Angiospermes,Dacryodes froesiana
957006,Angiospermes,Dacryodes oblongipetala
957009,Angiospermes,Dacryodes villosa
630492,Angiospermes,Protium attenuatum
732821,Angiospermes,Protium demerarense
740565,Angiospermes,Protium divaricatum subsp. fumarium
732823,Angiospermes,Protium gallicum
732828,Angiospermes,Protium inodorum
732829,Angiospermes,Protium melinonis
732832,Angiospermes,Protium occultum
740569,Angiospermes,Protium opacum subsp. rabelianum
732836,Angiospermes,Protium plagiocarpium
895574,Angiospermes,Protium surinamense
768242,Angiospermes,Carapa surinamensis
673220,Angiospermes,Dysoxylum canalense
673221,Angiospermes,Dysoxylum kouiriense
673222,Angiospermes,Dysoxylum macranthum
673688,Angiospermes,Dysoxylum macrostachyum
674026,Angiospermes,Dysoxylum minutiflorum
673223,Angiospermes,Dysoxylum pachypodum
673224,Angiospermes,Dysoxylum roseum
674395,Angiospermes,Dysoxylum rufescens
674525,Angiospermes,Dysoxylum rufescens subsp. dzumacense
674586,Angiospermes,Dysoxylum rufescens subsp. rufescens
734241,Angiospermes,Guarea costata
629789,Angiospermes,Guarea macrophylla
740723,Angiospermes,Guarea macrophylla subsp. pachycarpa
841477,Angiospermes,Guarea macrophylla subsp. macrophylla
734244,Angiospermes,Guarea michel-moddei
194586,Angiospermes,Melia
107838,Angiospermes,Melia azedarach
630760,Angiospermes,Swietenia x aubrevilleana
198503,Angiospermes,Toona
126827,Angiospermes,Toona sinensis
734252,Angiospermes,Trichilia micropetala
706894,Angiospermes,Turraea cadetii
706895,Angiospermes,Turraea monticola
706896,Angiospermes,Turraea oppositifolia
706897,Angiospermes,Turraea ovata
706898,Angiospermes,Turraea rutilans
706899,Angiospermes,Turraea thouarsiana
195898,Angiospermes,Peganum
112628,Angiospermes,Peganum harmala
190866,Angiospermes,Citrus
966886,Angiospermes,Citrus x aurantiifolia
966887,Angiospermes,Citrus x aurantium
966888,Angiospermes,Citrus x aurantium var. aurantium
971723,Angiospermes,Citrus x aurantium var. paradisi
971672,Angiospermes,Citrus x aurantium var. sinensis
971674,Angiospermes,Citrus x latifolia
966788,Angiospermes,Citrus x limon
971026,Angiospermes,Citrus x limon var. bergamia
971687,Angiospermes,Citrus x limon var. limetta
971038,Angiospermes,Citrus x limon var. limon
91817,Angiospermes,Citrus x limonia
91806,Angiospermes,Citrus japonica
160289,Angiospermes,Citrus maxima
91811,Angiospermes,Citrus medica
91812,Angiospermes,Citrus reticulata
672712,Angiospermes,Oxanthera
673760,Angiospermes,Oxanthera aurantium
674339,Angiospermes,Oxanthera brevipes
674429,Angiospermes,Oxanthera fragrans
673501,Angiospermes,Oxanthera neocaledonica
673502,Angiospermes,Oxanthera undulata
196567,Angiospermes,Poncirus
115092,Angiospermes,Poncirus trifoliata
190969,Angiospermes,Cneorum
91941,Angiospermes,Cneorum tricoccon
193081,Angiospermes,Haplophyllum
100745,Angiospermes,Haplophyllum buxbaumii
981462,Angiospermes,Haplophyllum buxbaumii subsp. buxbaumii
100747,Angiospermes,Haplophyllum linifolium
981502,Angiospermes,Haplophyllum linifolium subsp. linifolium
611163,Angiospermes,Haplophyllum tuberculatum
611164,Angiospermes,Haplophyllum villosum
197295,Angiospermes,Ruta
119707,Angiospermes,Ruta angustifolia
119710,Angiospermes,Ruta chalepensis
119713,Angiospermes,Ruta corsica
119716,Angiospermes,Ruta graveolens
119722,Angiospermes,Ruta montana
830243,Angiospermes,Boronia hartleyi
700113,Angiospermes,Boronia koniambiensis
830199,Angiospermes,Boronia pancheri
830200,Angiospermes,Boronia parvifolia
672550,Angiospermes,Comptonella
673730,Angiospermes,Comptonella baudouinii
673731,Angiospermes,Comptonella drupacea
673732,Angiospermes,Comptonella fruticosa
673733,Angiospermes,Comptonella glabra
674496,Angiospermes,Comptonella lactea
674611,Angiospermes,Comptonella lactea var. lactea
